Sector,Escenario,Hora,IdNudo,Demanda,Altura,Presion,Calidad
Sur,E1,01:00:00,5263,0.04,1811.92,18.82,0.00
Sur,E1,01:00:00,5262,0.07,1811.83,19.48,0.00
Sur,E1,01:00:00,2854,0.02,1811.98,24.54,0.00
Sur,E1,01:00:00,2245,0.01,1811.84,30.06,0.00
Sur,E1,01:00:00,2324,0.02,1811.81,29.34,0.00
Sur,E1,01:00:00,5209,0.07,1811.87,31.48,0.00
Sur,E1,01:00:00,5208,0.01,1811.87,30.96,0.00
Sur,E1,01:00:00,5203,0.04,1811.84,26.97,0.00
Sur,E1,01:00:00,1238,0.08,1811.83,31.52,0.00
Sur,E1,01:00:00,2228,0.04,1811.86,30.67,0.00
Sur,E1,01:00:00,2295,0.12,1811.84,30.19,0.00
Sur,E1,01:00:00,2299,0.07,1811.84,30.65,0.00
Sur,E1,01:00:00,2789,0.04,1811.76,25.06,0.00
Sur,E1,01:00:00,2768,0.06,1811.81,25.80,0.00
Sur,E1,01:00:00,2762,0.05,1811.85,25.90,0.00
Sur,E1,01:00:00,5185,0.03,1811.84,32.31,0.00
Sur,E1,01:00:00,1298,0.08,1811.84,30.84,0.00
Sur,E1,01:00:00,1236,0.07,1811.82,31.24,0.00
Sur,E1,01:00:00,2840,0.03,1811.73,19.07,0.00
Sur,E1,01:00:00,2834,0.02,1811.73,16.89,0.00
Sur,E1,01:00:00,2328,0.09,1811.81,25.05,0.00
Sur,E1,01:00:00,2287,0.05,1811.96,13.03,0.00
Sur,E1,01:00:00,2283,0.05,1811.96,14.42,0.00
Sur,E1,01:00:00,2270,0.09,1811.97,25.93,0.00
Sur,E1,01:00:00,2272,0.01,1811.97,25.74,0.00
Sur,E1,01:00:00,5154,0.03,1811.86,32.51,0.00
Sur,E1,01:00:00,2232,0.06,1811.86,32.37,0.00
Sur,E1,01:00:00,2231,0.05,1811.86,31.57,0.00
Sur,E1,01:00:00,2229,0.05,1811.87,31.05,0.00
Sur,E1,01:00:00,5153,0.07,1811.90,33.23,0.00
Sur,E1,01:00:00,5152,0.01,1811.93,30.26,0.00
Sur,E1,01:00:00,2257,0.05,1811.86,29.13,0.00
Sur,E1,01:00:00,5151,0.09,1811.85,28.67,0.00
Sur,E1,01:00:00,2258,0.06,1811.86,29.51,0.00
Sur,E1,01:00:00,2233,0.00,1811.84,31.58,0.00
Sur,E1,01:00:00,2235,0.03,1811.84,31.30,0.00
Sur,E1,01:00:00,2836,0.01,1811.73,12.87,0.00
Sur,E1,01:00:00,2837,0.01,1811.73,13.47,0.00
Sur,E1,01:00:00,2827,0.03,1811.73,9.03,0.00
Sur,E1,01:00:00,2812,0.01,1811.72,7.65,0.00
Sur,E1,01:00:00,2818,0.01,1811.72,7.11,0.00
Sur,E1,01:00:00,2811,0.01,1811.72,7.88,0.00
Sur,E1,01:00:00,2803,0.03,1811.72,14.76,0.00
Sur,E1,01:00:00,2800,0.02,1811.72,6.97,0.00
Sur,E1,01:00:00,2801,0.02,1811.72,7.06,0.00
Sur,E1,01:00:00,2806,0.04,1811.72,6.15,0.00
Sur,E1,01:00:00,2791,0.01,1811.72,14.25,0.00
Sur,E1,01:00:00,2759,0.02,1811.93,24.22,0.00
Sur,E1,01:00:00,2757,0.04,1811.87,24.92,0.00
Sur,E1,01:00:00,2767,0.02,1811.93,24.88,0.00
Sur,E1,01:00:00,2748,0.01,1811.87,24.83,0.00
Sur,E1,01:00:00,5100,0.03,1811.67,6.61,0.00
Sur,E1,01:00:00,5099,0.01,1811.67,7.60,0.00
Sur,E1,01:00:00,5098,0.02,1811.67,8.76,0.00
Sur,E1,01:00:00,5097,0.03,1811.67,8.78,0.00
Sur,E1,01:00:00,5096,0.02,1811.67,7.01,0.00
Sur,E1,01:00:00,2309,0.07,1811.81,26.39,0.00
Sur,E1,01:00:00,5085,0.18,1811.93,25.74,0.00
Sur,E1,01:00:00,5084,0.12,1812.49,25.94,0.00
Sur,E1,01:00:00,5083,0.00,1811.81,26.42,0.00
Sur,E1,01:00:00,2290,0.07,1811.93,17.41,0.00
Sur,E1,01:00:00,2794,0.02,1811.73,12.63,0.00
Sur,E1,02:00:00,5038,0.01,1812.84,9.98,0.00
Sur,E1,02:00:00,5037,0.03,1812.61,25.12,0.00
Sur,E1,02:00:00,5036,0.02,1812.72,24.16,0.00
Sur,E1,02:00:00,2785,0.02,1811.70,26.38,0.00
Sur,E1,02:00:00,2214,0.04,1811.86,32.09,0.00
Sur,E1,02:00:00,5026,0.00,1811.83,32.57,0.00
Sur,E1,02:00:00,1263,0.06,1811.79,31.24,0.00
Sur,E1,02:00:00,2234,0.04,1811.79,31.44,0.00
Sur,E1,02:00:00,2321,0.14,1811.87,19.41,0.00
Sur,E1,02:00:00,2316,0.08,1811.77,23.30,0.00
Sur,E1,02:00:00,10013,0.02,1811.61,6.80,0.00
Sur,E1,02:00:00,10022,0.06,1811.79,31.49,0.00
Sur,E1,02:00:00,10025,0.00,1812.47,20.38,0.00
Sur,E1,02:00:00,1066,0.03,1811.79,39.13,0.00
Sur,E1,02:00:00,10067,0.05,1812.06,30.27,0.00
Sur,E1,02:00:00,2302,0.09,1811.78,30.44,0.00
Sur,E1,02:00:00,2786,0.07,1811.70,25.79,0.00
Sur,E1,02:00:00,2199,0.11,1811.97,29.44,0.00
Sur,E1,02:00:00,5682,0.05,1811.97,30.55,0.00
Sur,E1,02:00:00,2202,0.12,1811.94,30.04,0.00
Sur,E1,02:00:00,2205,0.14,1811.91,30.42,0.00
Sur,E1,02:00:00,5681,0.01,1811.90,30.84,0.00
Sur,E1,02:00:00,2208,0.01,1811.89,30.57,0.00
Sur,E1,02:00:00,2211,0.07,1811.88,30.66,0.00
Sur,E1,02:00:00,2221,0.09,1811.83,30.59,0.00
Sur,E1,02:00:00,2224,0.06,1811.81,30.48,0.00
Sur,E1,02:00:00,2227,0.01,1811.81,30.58,0.00
Sur,E1,02:00:00,2292,0.10,1811.79,26.26,0.00
Sur,E1,02:00:00,2297,0.05,1811.79,30.52,0.00
Sur,E1,02:00:00,2240,0.07,1811.79,30.68,0.00
Sur,E1,02:00:00,2239,0.13,1811.79,30.56,0.00
Sur,E1,02:00:00,2301,0.09,1811.79,31.11,0.00
Sur,E1,02:00:00,1259,0.04,1811.79,31.57,0.00
Sur,E1,02:00:00,5668,0.00,1811.70,25.37,0.00
Sur,E1,02:00:00,5664,0.02,1811.79,31.25,0.00
Sur,E1,02:00:00,5660,0.08,1812.33,27.27,0.00
Sur,E1,02:00:00,5659,0.01,1812.48,25.85,0.00
Sur,E1,02:00:00,5658,0.07,1812.07,31.22,0.00
Sur,E1,02:00:00,5657,0.02,1811.99,29.51,0.00
Sur,E1,02:00:00,5656,0.02,1811.98,29.60,0.00
Sur,E1,02:00:00,5655,0.00,1811.96,30.61,0.00
Sur,E1,02:00:00,5652,0.07,1811.70,24.85,0.00
Sur,E1,02:00:00,2792,0.09,1811.67,12.46,0.00
Sur,E1,02:00:00,2303,0.09,1811.78,29.60,0.00
Sur,E1,02:00:00,2306,0.07,1811.77,28.21,0.00
Sur,E1,02:00:00,2330,0.04,1811.75,19.16,0.00
Sur,E1,02:00:00,5623,0.13,1811.77,26.52,0.00
Sur,E1,02:00:00,2315,0.06,1811.77,24.05,0.00
Sur,E1,02:00:00,2843,0.03,1811.70,24.81,0.00
Sur,E1,02:00:00,2780,0.05,1811.72,25.54,0.00
Sur,E1,02:00:00,2778,0.05,1811.73,25.59,0.00
Sur,E1,02:00:00,2770,0.06,1811.75,25.81,0.00
Sur,E1,02:00:00,2274,0.00,1812.47,20.40,0.00
Sur,E1,02:00:00,2273,0.03,1812.47,20.95,0.00
Sur,E1,02:00:00,2749-1,0.07,1811.89,24.79,0.00
Sur,E1,02:00:00,2750,0.01,1811.89,23.48,0.00
Sur,E1,02:00:00,2755,0.04,1811.83,25.76,0.00
Sur,E1,02:00:00,2753,0.04,1811.84,25.91,0.00
Sur,E1,02:00:00,2195,0.05,1811.89,25.53,0.00
Sur,E1,02:00:00,2193,0.11,1811.90,25.52,0.00
Sur,E1,02:00:00,2191,0.15,1812.06,26.76,0.00
Sur,E1,02:00:00,2238,0.09,1811.79,30.85,0.00
Sur,E1,02:00:00,2176,0.08,1811.79,32.05,0.00
Sur,E1,02:00:00,2178,0.03,1811.80,33.34,0.00
Sur,E1,02:00:00,1329,0.06,1811.79,31.16,0.00
Sur,E1,02:00:00,1327,0.07,1811.79,30.57,0.00
Sur,E1,02:00:00,1301,0.08,1811.79,30.47,0.00
Sur,E1,02:00:00,1234,0.10,1811.77,30.67,0.00
Sur,E1,02:00:00,2322,0.07,1811.76,29.49,0.00
Sur,E1,02:00:00,2842,0.07,1811.68,24.05,0.00
Sur,E1,02:00:00,2841,0.03,1811.68,21.30,0.00
Sur,E1,02:00:00,2829,0.03,1811.67,16.89,0.00
Sur,E1,02:00:00,2830,0.02,1811.67,16.49,0.00
Sur,E1,02:00:00,2831,0.01,1811.67,16.52,0.00
Sur,E1,02:00:00,2835,0.02,1811.67,17.21,0.00
Sur,E1,02:00:00,2838,0.01,1811.67,17.28,0.00
Sur,E1,02:00:00,2839,0.00,1811.67,17.45,0.00
Sur,E1,02:00:00,2828,0.03,1811.67,11.21,0.00
Sur,E1,02:00:00,2826,0.03,1811.67,3.95,0.00
Sur,E1,02:00:00,2823,0.01,1811.67,4.16,0.00
Sur,E1,02:00:00,5575,0.02,1811.67,4.65,0.00
Sur,E1,02:00:00,2795,0.01,1811.67,5.77,0.00
Sur,E1,02:00:00,2796,0.02,1811.67,5.80,0.00
Sur,E1,02:00:00,2180,0.06,1811.80,33.86,0.00
Sur,E1,02:00:00,2168,0.05,1811.84,33.80,0.00
Sur,E1,02:00:00,5535,0.04,1811.83,32.60,0.00
Sur,E1,02:00:00,5534,0.02,1811.81,30.80,0.00
Sur,E1,02:00:00,2248,0.09,1811.81,30.18,0.00
Sur,E1,02:00:00,2310,0.05,1811.77,26.75,0.00
Sur,E1,02:00:00,2304,0.04,1811.77,28.27,0.00
Sur,E1,02:00:00,2307,0.09,1811.78,28.78,0.00
Sur,E1,02:00:00,2294,0.09,1811.78,25.66,0.00
Sur,E1,02:00:00,2296,0.09,1811.78,29.15,0.00
Sur,E1,02:00:00,5505,0.09,1811.78,24.74,0.00
Sur,E1,02:00:00,2326,0.03,1811.76,26.68,0.00
Sur,E1,02:00:00,2327,0.00,1811.76,26.13,0.00
Sur,E1,02:00:00,2325,0.06,1811.76,27.22,0.00
Sur,E1,02:00:00,5504,0.04,1811.75,18.92,0.00
Sur,E1,02:00:00,5503,0.11,1811.76,24.61,0.00
Sur,E1,02:00:00,2332,0.04,1811.75,13.29,0.00
Sur,E1,02:00:00,2783,0.03,1811.72,23.79,0.00
Sur,E1,02:00:00,2782,0.03,1811.73,23.95,0.00
Sur,E1,02:00:00,2773,0.05,1811.75,22.56,0.00
Sur,E1,02:00:00,2772,0.05,1811.75,22.76,0.00
Sur,E1,02:00:00,2286,0.01,1811.92,11.69,0.00
Sur,E1,02:00:00,2284,0.05,1811.92,13.09,0.00
Sur,E1,02:00:00,2285,0.01,1811.92,13.68,0.00
Sur,E1,02:00:00,2288,0.05,1811.92,16.17,0.00
Sur,E1,02:00:00,2289,0.07,1811.92,23.45,0.00
Sur,E1,02:00:00,2282,0.06,1811.92,20.88,0.00
Sur,E1,02:00:00,2281,0.05,1811.92,20.84,0.00
Sur,E1,02:00:00,2271,0.02,1811.92,27.21,0.00
Sur,E1,02:00:00,2267,0.10,1811.93,26.26,0.00
Sur,E1,02:00:00,2197,0.10,1811.96,29.39,0.00
Sur,E1,02:00:00,2190,0.03,1811.96,29.74,0.00
Sur,E1,02:00:00,2266,0.08,1811.93,24.65,0.00
Sur,E1,02:00:00,2263,0.11,1811.92,27.82,0.00
Sur,E1,02:00:00,2189,0.04,1811.94,31.59,0.00
Sur,E1,02:00:00,2262,0.10,1811.91,27.70,0.00
Sur,E1,02:00:00,2261,0.05,1811.89,27.21,0.00
Sur,E1,02:00:00,2218,0.09,1811.81,31.51,0.00
Sur,E1,02:00:00,5498,0.03,1811.81,31.96,0.00
Sur,E1,02:00:00,2217,0.09,1811.81,32.75,0.00
Sur,E1,02:00:00,2181,0.08,1811.81,34.02,0.00
Sur,E1,02:00:00,2188,0.05,1811.91,32.60,0.00
Sur,E1,02:00:00,2219,0.09,1811.82,31.06,0.00
Sur,E1,02:00:00,2247,0.09,1811.81,30.35,0.00
Sur,E1,02:00:00,5497,0.01,1811.89,29.13,0.00
Sur,E1,02:00:00,2260,0.03,1811.89,28.69,0.00
Sur,E1,02:00:00,2256,0.02,1811.80,28.75,0.00
Sur,E1,02:00:00,2255,0.06,1811.81,29.17,0.00
Sur,E1,02:00:00,2250,0.07,1811.81,29.94,0.00
Sur,E1,02:00:00,2249,0.03,1811.81,29.59,0.00
Sur,E1,02:00:00,2251,0.05,1811.81,30.11,0.00
Sur,E1,02:00:00,2254,0.04,1811.81,28.16,0.00
Sur,E1,02:00:00,2253,0.05,1811.81,29.60,0.00
Sur,E1,02:00:00,2246,0.05,1811.81,29.89,0.00
Sur,E1,02:00:00,2237,0.09,1811.79,30.77,0.00
Sur,E1,02:00:00,2244,0.04,1811.79,30.13,0.00
Sur,E1,02:00:00,2243,0.01,1811.79,30.03,0.00
Sur,E1,02:00:00,2236,0.07,1811.79,31.25,0.00
Sur,E1,02:00:00,2213,0.03,1811.87,31.46,0.00
Sur,E1,02:00:00,5482,0.21,1811.96,30.54,0.00
Sur,E1,02:00:00,5481,0.19,1811.93,26.63,0.00
Sur,E1,02:00:00,2832,0.01,1811.67,11.71,0.00
Sur,E1,02:00:00,2833,0.01,1811.67,11.30,0.00
Sur,E1,02:00:00,2825,0.03,1811.66,3.87,0.00
Sur,E1,02:00:00,2824,0.01,1811.66,3.37,0.00
Sur,E1,02:00:00,2817,0.05,1811.66,11.71,0.00
Sur,E1,02:00:00,2821,0.02,1811.66,6.53,0.00
Sur,E1,02:00:00,5387,0.01,1811.66,11.32,0.00
Sur,E1,02:00:00,2819,0.01,1811.66,6.28,0.00
Sur,E1,02:00:00,2820,0.02,1811.66,7.65,0.00
Sur,E1,02:00:00,2815,0.01,1811.66,11.05,0.00
Sur,E1,02:00:00,2810,0.03,1811.66,10.99,0.00
Sur,E1,02:00:00,2809,0.03,1811.66,3.34,0.00
Sur,E1,02:00:00,5385,0.02,1811.66,4.80,0.00
Sur,E1,02:00:00,5384,0.01,1811.66,13.11,0.00
Sur,E1,02:00:00,2805,0.03,1811.66,14.55,0.00
Sur,E1,02:00:00,2804,0.04,1811.66,14.52,0.00
Sur,E1,02:00:00,2802,0.03,1811.66,14.73,0.00
Sur,E1,02:00:00,2807,0.04,1811.66,6.70,0.00
Sur,E1,02:00:00,2782-1,0.02,1811.66,6.27,0.00
Sur,E1,02:00:00,2797,0.03,1811.67,5.97,0.00
Sur,E1,02:00:00,5383,0.04,1811.66,3.72,0.00
Sur,E1,02:00:00,2259,0.03,1811.80,29.11,0.00
Sur,E1,02:00:00,2749,0.04,1811.89,24.41,0.00
Sur,E1,02:00:00,5292,0.08,1811.90,12.41,0.00
Sur,E1,02:00:00,2764,0.02,1811.81,25.61,0.00
Sur,E1,02:00:00,2766,0.02,1811.81,24.96,0.00
Sur,E1,02:00:00,2765,0.04,1811.81,24.94,0.00
Sur,E1,02:00:00,2758,0.04,1811.82,24.86,0.00
Sur,E1,02:00:00,5283,0.02,1811.75,21.92,0.00
Sur,E1,02:00:00,5282,0.02,1811.75,7.63,0.00
Sur,E1,02:00:00,5280,0.04,1811.63,8.60,0.00
Sur,E1,02:00:00,5279,0.02,1811.61,7.26,0.00
Sur,E1,02:00:00,5278,0.03,1811.66,6.08,0.00
Sur,E1,02:00:00,5277,0.03,1811.61,9.89,0.00
Sur,E1,02:00:00,5276,0.01,1811.61,6.70,0.00
Sur,E1,02:00:00,5275,0.00,1811.75,22.66,0.00
Sur,E1,02:00:00,5263,0.05,1811.87,18.77,0.00
Sur,E1,02:00:00,5262,0.07,1811.77,19.42,0.00
Sur,E1,02:00:00,2854,0.02,1811.93,24.49,0.00
Sur,E1,02:00:00,2245,0.01,1811.79,30.01,0.00
Sur,E1,02:00:00,2324,0.02,1811.76,29.29,0.00
Sur,E1,02:00:00,5209,0.07,1811.82,31.43,0.00
Sur,E1,02:00:00,5208,0.01,1811.81,30.90,0.00
Sur,E1,02:00:00,5203,0.04,1811.79,26.92,0.00
Sur,E1,02:00:00,1238,0.09,1811.77,31.46,0.00
Sur,E1,02:00:00,2228,0.04,1811.81,30.62,0.00
Sur,E1,02:00:00,2295,0.12,1811.79,30.14,0.00
Sur,E1,02:00:00,2299,0.07,1811.79,30.60,0.00
Sur,E1,02:00:00,2789,0.04,1811.70,25.00,0.00
Sur,E1,02:00:00,2768,0.07,1811.76,25.75,0.00
Sur,E1,02:00:00,2762,0.05,1811.80,25.85,0.00
Sur,E1,02:00:00,5185,0.03,1811.79,32.26,0.00
Sur,E1,02:00:00,1298,0.08,1811.79,30.79,0.00
Sur,E1,02:00:00,1236,0.07,1811.77,31.19,0.00
Sur,E1,02:00:00,2840,0.03,1811.67,19.01,0.00
Sur,E1,02:00:00,2834,0.02,1811.67,16.83,0.00
Sur,E1,02:00:00,2328,0.10,1811.76,25.00,0.00
Sur,E1,02:00:00,2287,0.05,1811.92,12.99,0.00
Sur,E1,02:00:00,2283,0.05,1811.92,14.37,0.00
Sur,E1,02:00:00,2270,0.09,1811.92,25.88,0.00
Sur,E1,02:00:00,2272,0.01,1811.92,25.69,0.00
Sur,E1,02:00:00,5154,0.03,1811.81,32.46,0.00
Sur,E1,02:00:00,2232,0.07,1811.81,32.32,0.00
Sur,E1,02:00:00,2231,0.05,1811.81,31.52,0.00
Sur,E1,02:00:00,2229,0.05,1811.81,30.99,0.00
Sur,E1,02:00:00,5153,0.07,1811.85,33.18,0.00
Sur,E1,02:00:00,5152,0.01,1811.88,30.21,0.00
Sur,E1,02:00:00,2257,0.05,1811.80,29.07,0.00
Sur,E1,02:00:00,5151,0.10,1811.80,28.62,0.00
Sur,E1,02:00:00,2258,0.06,1811.80,29.45,0.00
Sur,E1,02:00:00,2233,0.00,1811.79,31.53,0.00
Sur,E1,02:00:00,2235,0.03,1811.79,31.25,0.00
Sur,E1,02:00:00,2836,0.01,1811.67,12.81,0.00
Sur,E1,02:00:00,2837,0.01,1811.67,13.41,0.00
Sur,E1,02:00:00,2827,0.04,1811.67,8.97,0.00
Sur,E1,02:00:00,2812,0.01,1811.66,7.59,0.00
Sur,E1,02:00:00,2818,0.01,1811.66,7.05,0.00
Sur,E1,02:00:00,2811,0.01,1811.66,7.82,0.00
Sur,E1,02:00:00,2803,0.03,1811.66,14.70,0.00
Sur,E1,02:00:00,2800,0.02,1811.66,6.91,0.00
Sur,E1,02:00:00,2801,0.02,1811.66,7.00,0.00
Sur,E1,02:00:00,2806,0.05,1811.66,6.09,0.00
Sur,E1,02:00:00,2791,0.01,1811.67,14.20,0.00
Sur,E1,02:00:00,2759,0.02,1811.89,24.18,0.00
Sur,E1,02:00:00,2757,0.04,1811.82,24.87,0.00
Sur,E1,02:00:00,2767,0.03,1811.89,24.84,0.00
Sur,E1,02:00:00,2748,0.01,1811.82,24.78,0.00
Sur,E1,02:00:00,5100,0.03,1811.61,6.55,0.00
Sur,E1,02:00:00,5099,0.01,1811.61,7.54,0.00
Sur,E1,02:00:00,5098,0.02,1811.61,8.70,0.00
Sur,E1,02:00:00,5097,0.03,1811.61,8.72,0.00
Sur,E1,02:00:00,5096,0.02,1811.61,6.95,0.00
Sur,E1,02:00:00,2309,0.07,1811.75,26.33,0.00
Sur,E1,02:00:00,5085,0.18,1811.88,25.69,0.00
Sur,E1,02:00:00,5084,0.13,1812.47,25.92,0.00
Sur,E1,02:00:00,5083,0.00,1811.75,26.36,0.00
Sur,E1,02:00:00,2290,0.08,1811.88,17.36,0.00
Sur,E1,02:00:00,2794,0.02,1811.67,12.57,0.00
Sur,E1,03:00:00,5038,0.01,1812.84,9.98,0.00
Sur,E1,03:00:00,5037,0.03,1812.61,25.12,0.00
Sur,E1,03:00:00,5036,0.02,1812.72,24.16,0.00
Sur,E1,03:00:00,2785,0.02,1811.69,26.37,0.00
Sur,E1,03:00:00,2214,0.04,1811.85,32.08,0.00
Sur,E1,03:00:00,5026,0.00,1811.82,32.56,0.00
Sur,E1,03:00:00,1263,0.06,1811.77,31.22,0.00
Sur,E1,03:00:00,2234,0.04,1811.78,31.43,0.00
Sur,E1,03:00:00,2321,0.14,1811.86,19.40,0.00
Sur,E1,03:00:00,2316,0.08,1811.76,23.29,0.00
Sur,E1,03:00:00,10013,0.02,1811.60,6.79,0.00
Sur,E1,03:00:00,10022,0.06,1811.77,31.47,0.00
Sur,E1,03:00:00,10025,0.00,1812.47,20.38,0.00
Sur,E1,03:00:00,1066,0.03,1811.78,39.12,0.00
Sur,E1,03:00:00,10067,0.05,1812.05,30.26,0.00
Sur,E1,03:00:00,2302,0.09,1811.76,30.42,0.00
Sur,E1,03:00:00,2786,0.07,1811.69,25.78,0.00
Sur,E1,03:00:00,2199,0.11,1811.96,29.43,0.00
Sur,E1,03:00:00,5682,0.05,1811.95,30.53,0.00
Sur,E1,03:00:00,2202,0.12,1811.93,30.03,0.00
Sur,E1,03:00:00,2205,0.14,1811.90,30.41,0.00
Sur,E1,03:00:00,5681,0.01,1811.89,30.83,0.00
Sur,E1,03:00:00,2208,0.01,1811.88,30.56,0.00
Sur,E1,03:00:00,2211,0.07,1811.87,30.65,0.00
Sur,E1,03:00:00,2221,0.09,1811.82,30.58,0.00
Sur,E1,03:00:00,2224,0.06,1811.80,30.47,0.00
Sur,E1,03:00:00,2227,0.01,1811.80,30.57,0.00
Sur,E1,03:00:00,2292,0.10,1811.77,26.24,0.00
Sur,E1,03:00:00,2297,0.05,1811.77,30.50,0.00
Sur,E1,03:00:00,2240,0.07,1811.77,30.66,0.00
Sur,E1,03:00:00,2239,0.13,1811.78,30.55,0.00
Sur,E1,03:00:00,2301,0.09,1811.77,31.09,0.00
Sur,E1,03:00:00,1259,0.04,1811.77,31.55,0.00
Sur,E1,03:00:00,5668,0.00,1811.69,25.36,0.00
Sur,E1,03:00:00,5664,0.02,1811.77,31.23,0.00
Sur,E1,03:00:00,5660,0.08,1812.32,27.26,0.00
Sur,E1,03:00:00,5659,0.01,1812.47,25.84,0.00
Sur,E1,03:00:00,5658,0.07,1812.06,31.21,0.00
Sur,E1,03:00:00,5657,0.02,1811.98,29.50,0.00
Sur,E1,03:00:00,5656,0.02,1811.96,29.58,0.00
Sur,E1,03:00:00,5655,0.00,1811.95,30.60,0.00
Sur,E1,03:00:00,5652,0.07,1811.68,24.83,0.00
Sur,E1,03:00:00,2792,0.09,1811.65,12.44,0.00
Sur,E1,03:00:00,2303,0.09,1811.76,29.58,0.00
Sur,E1,03:00:00,2306,0.07,1811.76,28.20,0.00
Sur,E1,03:00:00,2330,0.04,1811.74,19.15,0.00
Sur,E1,03:00:00,5623,0.13,1811.76,26.51,0.00
Sur,E1,03:00:00,2315,0.06,1811.76,24.04,0.00
Sur,E1,03:00:00,2843,0.03,1811.69,24.80,0.00
Sur,E1,03:00:00,2780,0.05,1811.71,25.53,0.00
Sur,E1,03:00:00,2778,0.05,1811.71,25.57,0.00
Sur,E1,03:00:00,2770,0.06,1811.74,25.80,0.00
Sur,E1,03:00:00,2274,0.00,1812.47,20.40,0.00
Sur,E1,03:00:00,2273,0.03,1812.47,20.95,0.00
Sur,E1,03:00:00,2749-1,0.07,1811.88,24.78,0.00
Sur,E1,03:00:00,2750,0.01,1811.88,23.47,0.00
Sur,E1,03:00:00,2755,0.04,1811.82,25.75,0.00
Sur,E1,03:00:00,2753,0.04,1811.83,25.90,0.00
Sur,E1,03:00:00,2195,0.05,1811.88,25.52,0.00
Sur,E1,03:00:00,2193,0.12,1811.89,25.51,0.00
Sur,E1,03:00:00,2191,0.15,1812.05,26.75,0.00
Sur,E1,03:00:00,2238,0.09,1811.78,30.84,0.00
Sur,E1,03:00:00,2176,0.08,1811.78,32.04,0.00
Sur,E1,03:00:00,2178,0.03,1811.78,33.32,0.00
Sur,E1,03:00:00,1329,0.06,1811.78,31.15,0.00
Sur,E1,03:00:00,1327,0.07,1811.78,30.56,0.00
Sur,E1,03:00:00,1301,0.08,1811.78,30.46,0.00
Sur,E1,03:00:00,1234,0.10,1811.75,30.65,0.00
Sur,E1,03:00:00,2322,0.07,1811.75,29.48,0.00
Sur,E1,03:00:00,2842,0.07,1811.67,24.04,0.00
Sur,E1,03:00:00,2841,0.03,1811.66,21.28,0.00
Sur,E1,03:00:00,2829,0.03,1811.65,16.87,0.00
Sur,E1,03:00:00,2830,0.02,1811.65,16.47,0.00
Sur,E1,03:00:00,2831,0.01,1811.65,16.50,0.00
Sur,E1,03:00:00,2835,0.02,1811.65,17.19,0.00
Sur,E1,03:00:00,2838,0.01,1811.65,17.26,0.00
Sur,E1,03:00:00,2839,0.00,1811.65,17.43,0.00
Sur,E1,03:00:00,2828,0.03,1811.65,11.19,0.00
Sur,E1,03:00:00,2826,0.03,1811.65,3.93,0.00
Sur,E1,03:00:00,2823,0.01,1811.65,4.14,0.00
Sur,E1,03:00:00,5575,0.02,1811.65,4.63,0.00
Sur,E1,03:00:00,2795,0.01,1811.65,5.75,0.00
Sur,E1,03:00:00,2796,0.02,1811.65,5.78,0.00
Sur,E1,03:00:00,2180,0.06,1811.79,33.85,0.00
Sur,E1,03:00:00,2168,0.05,1811.82,33.78,0.00
Sur,E1,03:00:00,5535,0.04,1811.82,32.59,0.00
Sur,E1,03:00:00,5534,0.02,1811.80,30.79,0.00
Sur,E1,03:00:00,2248,0.09,1811.80,30.17,0.00
Sur,E1,03:00:00,2310,0.05,1811.75,26.73,0.00
Sur,E1,03:00:00,2304,0.04,1811.76,28.26,0.00
Sur,E1,03:00:00,2307,0.09,1811.76,28.76,0.00
Sur,E1,03:00:00,2294,0.09,1811.77,25.65,0.00
Sur,E1,03:00:00,2296,0.09,1811.77,29.14,0.00
Sur,E1,03:00:00,5505,0.09,1811.76,24.72,0.00
Sur,E1,03:00:00,2326,0.03,1811.74,26.66,0.00
Sur,E1,03:00:00,2327,0.00,1811.74,26.11,0.00
Sur,E1,03:00:00,2325,0.06,1811.74,27.20,0.00
Sur,E1,03:00:00,5504,0.04,1811.74,18.91,0.00
Sur,E1,03:00:00,5503,0.11,1811.74,24.59,0.00
Sur,E1,03:00:00,2332,0.04,1811.74,13.28,0.00
Sur,E1,03:00:00,2783,0.04,1811.71,23.78,0.00
Sur,E1,03:00:00,2782,0.04,1811.71,23.93,0.00
Sur,E1,03:00:00,2773,0.05,1811.74,22.55,0.00
Sur,E1,03:00:00,2772,0.05,1811.74,22.75,0.00
Sur,E1,03:00:00,2286,0.01,1811.91,11.68,0.00
Sur,E1,03:00:00,2284,0.05,1811.91,13.08,0.00
Sur,E1,03:00:00,2285,0.01,1811.91,13.67,0.00
Sur,E1,03:00:00,2288,0.06,1811.91,16.16,0.00
Sur,E1,03:00:00,2289,0.07,1811.91,23.44,0.00
Sur,E1,03:00:00,2282,0.06,1811.91,20.87,0.00
Sur,E1,03:00:00,2281,0.05,1811.91,20.83,0.00
Sur,E1,03:00:00,2271,0.02,1811.91,27.20,0.00
Sur,E1,03:00:00,2267,0.10,1811.91,26.24,0.00
Sur,E1,03:00:00,2197,0.10,1811.95,29.38,0.00
Sur,E1,03:00:00,2190,0.03,1811.95,29.73,0.00
Sur,E1,03:00:00,2266,0.08,1811.92,24.64,0.00
Sur,E1,03:00:00,2263,0.11,1811.91,27.81,0.00
Sur,E1,03:00:00,2189,0.04,1811.93,31.58,0.00
